"square_token","original_name","original_variation","match_status","rockwall_product_id","dynamite_candidates","evidence"
"B2R4LKO2AZTVC7WNZLP65265","Pride And Joy","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"W2DQZLRQIG7B6M6TLEHBUWPO","Prime Time","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"SLK6V23MUILATCG47E752KNE","Princess Parachute","Regular","probable","","products.json[190] Princess Parachute / Winda / /products/princess-parachute.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"IJJCFG2L4D6373CWLT7PDNSV","Princess Power Sword Fountain- Pink","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3U776SJS6U6ZARDKVW3VDN6F","Princeton 500g","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BE5SGVQG2WTIOQ7T7O5KZZ5M","Pro Pyro Show","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"DB4TCS3F4TI7T4HCKIH4TICI","Proud And True 500 Gram","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"HOEPN7PMLZEIWDHROP4CNQHN","Pucker Up","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"K3CPITE3BIQOUTBNOLKATW72","Pure Fantasy  Fountain","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"YDRRJKGNOJXGW2GJTT657UMN","Purely American 500g 135 Shots","Regular","confirmed","purely-american","products.json[23] Purely American / Raccoon / /products/purely-american.png","Name, 500-gram category and 135 shots agree with the photographed Raccoon package."
"MQUBTSR6GA2MQOBNUI3GR3R6","Purple Rain 200 Gram 20 Shots","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"2FDGHGEKWTLRHURUU6BFPNAL","Purplelicious","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6V3AE6WIBJYROZB36X5IQNO7","Purplicious 16 Shot","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"HZAGPD3IMPZRECHNNQMOYHJG","Pyro Addict 500 Gram","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"S65NKA62L4VM76LXZCWIPRIN","Pyro Addict 500 Gram","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"NBYJHYVLGDM6O5TFADLC2M3Z","Pyro Alienware 4"" Artillery Shells 12 pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"XPKPIHHLLYDHZR5MWGU3Q7IM","Pyro Bag #1","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"VIX2UHODPHEVPAUTBUI4EP3W","Pyro Blends","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MM7NBQNS3IQJARZGRUKQHBTC","Pyro Chaos 6"" Artillery Shells 24 pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"XVGJDTRZN6G72H74OTSIEYPV","Pyro City","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"K3TMBZV5CNPFOAJ6D63VE66G","Pyro City 2","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"H6UVAEIGHB6OJOGWCNMV7HRI","Pyro Pack","Regular","probable","","products.json[54] Monkey's Pyro Pack / Monkey Mania / /products/monkey's-pyro-pack.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"6FDCWTCRQOHD3Q7QAX23HFRU","Pyro Party","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"V4SFMS63R6VNL3PIC2LJZYS3","Pyro Pilot 200 G","Regular","confirmed","pyro-pilot","products.json[167] Pyro Pilot / Winda / /products/pyro-pilot.png","Distinctive name and 200 gram agree between Square and photographed Winda package, which visibly says 200 grams."
"HEVVANDGFEVR76YPE7NPSCEM","Pyro Pops BOGO","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RBNKNZOCMLTGXG2TRQWWRYBN","Pyro Pops BOGO","pyro pops","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"CFGCQ6R3T7XOKG2TA2GCQGM7","Pyro Pops BOGO","pyro pops","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"NSKKJTQHV66B4EOJMDLAPZNP","Pyro Pops BOGO","pyro pops","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"GQIO43RFQ7PK5X5KJBYXTQQ7","Pyro Pops BOGO","pyro pops","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BF3Z4FAZ36XGLL4UMBOLSW7S","Pyro Pops BOGO","pyro pops","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3Y4WRX4IUKR6KRDG7YBHOSI6","Pyro Predator","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BF66HA5IYYBN6RWQQC4UDKQY","Pyro Predator Family Pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"D54L65LWKBKYAUHHVM6QNA6L","Pyro Princess Pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MQOMTH6XZ663YZ6S6QXFK6LO","Pyro Ultimate Power","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6ULWXTCLRKTUXU7C5ZDN2UNW","Pyro Van","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"7TS7HQ3JDS5V5H6BDNGX3J66","Quest 4"" Artillery Shells 24 Pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"SS36U2MYQRBEI5GVBABWBTXA","Quick Hobby Fuse","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FXSOEDZ2NUNCKEGBYV655575","RDXplosion 6"" Artillery Shells 12 pack","Regular","conflict","","products.json[2] RDXplosion / Raccoon / /products/RDXplosion.png","Square name specifies 6 inch; Square category and photographed RDXplosion package specify 1.75 inch. Confirm whether length/caliber or a wrong variant before matching."
"NWMDDTHFDKMDDFCRMWXOQAEE","RWB Bombs Bursting","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MKPXTJVO2ZN76CBI5QC3BF66","RYG Jumbo Crackling Balls","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"EFZMXOBWHIVMSUS6YEKZLHZW","Raccoon 5"" Artillery Shells 24 pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"TNYRSG3Q5J6EIUJNPKI3XOSD","Raging Willow","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"LAFSLBBO5TCGIGANK6PD6X6T","Rainbow Ghost 195 Shot Zipper Cake","Regular","probable","","products.json[18] Rainbow Ghost / Raccoon / /products/rainbow-ghost.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"T5PKC33IYA6KTNSCKQNN6SHB","Rapid Fire Roman Candle","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"TOS4U7TKFD4RCZOIO6JPZLND","Reaper Smoke","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"HWTK2ULKLW2RRBRLNC3P4YHI","Rebellion Family Pk","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"E5YULBGRF53NWHLMR67QEVOJ","Red Apple Fireworks","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"A7YX4EY5QDK63PQLN2MBASMP","Red N White Fountain","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"F6Q3FZ4SJ6IET2HB4T254AT2","Red White And Blue 200 Gram 12 Shot","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"QXJ3RGVQIQ2UIDPOSRHFANBQ","Red White Blazed 500g","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"NP7PKBMF4KLRVRQWCBMOS66A","Red White Blue Snapper Bogo","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"7DSXP5SAKK7GOJF6OJXJAXHC","Red White Blue Snapper Bogo","Box RWB SNAPS","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"5RPOFPZKBIZ7RJ47JMBHBRNV","Reflection Fountain","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"YAML6VIAULZIULDW3Q7TNCDX","Revenge Shells 6pc","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RXXAJBEZGNQ5F3XLRYKTDH6B","Revolution Now 500 Gram","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"LJKJXGA7PUBYSR2CNXBKD256","Ridin Dirty","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"DVZ5SA2JXOMIZGASFEHJGIR3","Ring Of Honor 5"" Artillery Shells 6 Pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"VDKQHYGJDBMFBXL65I3TCORF","Road Rage","Regular","probable","","products.json[169] Road Rage / Winda / /products/road-rage.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"RU6XE3BRBD6OW5W5QFTMX6TX","Rock On Fountain","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"H6MAG6RQ7MRYH3J75RJXMYTA","Roma Candle (8 ball/4Pack)  BOGO","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ICURJ3X4AGZXXWDOGTG25IDJ","Roman Candle (10 Ball/4 Pk)","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RQN6Q3IJG27DRVA6W4YQRFKU","Roman Candle 10 Ball","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"CDDJKC5ST2S5CBCDNCNFXT5A","Roman Candle 10 Ball","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RH4ASOQTUBY6FDPTYKDK3HYB","Roman Candle 10Ball","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MJ34ZZI6BVD46HRIMNPWKER3","Roman Candle 10Ball","Roman Candle 10 Ball","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4MGNJBH6SPUWG2ZFG6XAYMSG","Roman Candle 12 Pack Assortment 120 Shot","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FIX6XRZXDVWDRDKJCHSLED4F","Roman Candle 6 Count 8 Shots","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"VRVRESOI3PY3GDDSSGJYXK4S","Roman Candle Assortment (4 pk/10 Shot)","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3J24Z2O2DPZZX6CSO4IN6FF7","Roman Candle Assortment (4 pk/10 Shot)","Starlight Roman Candle","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4ABLREUNYD7DVSZ7TOM6UZRU","Roman Candle Boomer- 5 Ball","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"PFKU4FTPECZUSIDS2YNPHZ27","Roman Candle Boomer- 5 Ball","Roman Candle Boomer-5 Ball","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"WBCPWJZLFZLFCROJ3HT4HGVE","Roman Candle Camo (4 Shot/6 Pk)","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BEUXBUZTRQQWIL3ZX5EF5QRW","Roman Candle Heavy Shot 5 Ball","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ZODEGP6HHFAAMKTB6DKOCNGD","Roman Candle Rapid Fire 8pk","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"TGIHSXBHF62RRGWDJ66NGFR3","Roman Candles Assorted (4 Pack/10 Shot)","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"HP7KP4CNYT2QHJJEHZ63647N","Rotating Gatling","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"V7GVWTY4J7MZ272LPHIH24EJ","Rotating Machine Gun","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BM3R75NP4LQL6MSZRDVWACGL","Royal Rampage 500g","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"Q6KGAOERMQ3NMSBOJ2GJTR22","Ruckus (12 pcs)","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"7PAQYGZEQZYMPBX5OK5Y3FL3","Rush Hour 500 Gram 100 Shot 3 Min","Regular","confirmed","rush-hour","products.json[118] Rush Hour / Winda / /products/rush-hour.png","Name, 500 gram, 100 shots and 3-minute duration all agree between Square and photographed Winda package."
"JQOGXKHCLYLADVB4NZEYJBCK","SPECIAL $50 500g Cake","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"2I7W5V3OLFBTM7QVNYYY6R3U","SPECIAL $75 60g 24pk Artillery Shell","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3D5Q5QZWIY456UDWUJ6S473W","SPECIAL 3/$75 200g Cake","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
