"square_token","square_sku","gtin","original_name","normalized_name","normalization_note","brand","square_category","catalog_category","original_variation","presentation","specifications_in_original_name","reference_handle","csv_file","csv_row","csv_line_start","csv_line_end","xlsx_file","xlsx_sheet","xlsx_row","same_name_rows","duplicate_sku_rows","match_status","rockwall_product_id","dynamite_candidates","evidence"
"RUDFKSIOWOO6EYLP2XIK2POM","715244034161","","Party Popper BOGO","Party Popper","Whitespace cleaned; historical BOGO marker removed from display name only","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#party-popper-bogo-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","668","671","671","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","669","2","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"YDXTBSQMDNA3CAACFFFV3M7G","","","Party Popper BOGO","Party Popper","Whitespace cleaned; historical BOGO marker removed from display name only","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#party-popper-bogo-1-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","669","672","672","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","670","2","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"H4FJAI7L7W5675F4RDZW2DOK","887946051354","","Party Poppers","Party Poppers","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#party-poppers-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","670","673","673","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","671","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"QJYHB53HMHM3LHA3AMQILUY6","757202120080","","Party Up Fountain","Party Up Fountain","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#party-up-fountain-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","671","674","674","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","672","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"UJYS4PYVOEXLVSHB47PDTLWB","757201525091","","Pastel Sunset","Pastel Sunset","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#pastel-sunset-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","672","675","675","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","673","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"XONH3T5IEWPTHSVDTIXWTFLQ","192537371033","","Patriot Missile Battery","Patriot Missile Battery","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#patriot-missile-battery-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","673","676","676","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","674","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"GFECBXQR5N3CNQFF6ZSOS2AR","","000000770620","Patriot Smoke","Patriot Smoke","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#patriot-smoke-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","674","677","677","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","675","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6Q5EU5MTXGXJTDIOWHLDA6L2","","514677005027","Patriotic Fury","Patriotic Fury","Whitespace cleaned; uncertain abbreviations retained","Unknown","Roman Candles","Unknown","Regular","Unknown","Unknown","#patriotic-fury-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","675","678","678","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","676","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"SYIQ3ASIUOUO65QYDGYYD6IP","757201530828","","Patriotic Waves","Patriotic Waves","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#patriotic-waves-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","676","679","679","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","677","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BW7FHJQTNO2EPTALDRURHPRD","757202125016","","Peace Elite","Peace Elite","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#peace-elite-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","677","680","680","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","678","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"2EB6YQMF2JETUJYHQTRIZGR3","757201225076","","Peace Out","Peace Out","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#peace-out-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","678","681","681","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","679","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"LV65VKZH67LIUO4NCR3MY7E3","757201324083","","Peacock Spider 5"" Artillery Shells 24 pack","Peacock Spider 5"" Artillery Shells 24 pack","Whitespace cleaned; uncertain abbreviations retained","Unknown","24 Pack Canister Artillery Shells 5 INCH","Unknown","Regular","Unknown","5"" | 24 pack","#peacock-spider-5-artillery-shells-24-pack-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","679","682","682","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","680","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BRYUXAWM2U773NSWLZI6RQJJ","821600011025","","Peacock fountain 2 Mins","Peacock fountain 2 Mins","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#peacock-fountain-2-mins-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","680","683","683","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","681","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BSTVNCI44CC3KJXN4HLCGHUS","193936959730","","Penguin Mama Bogo","Penguin Mama","Whitespace cleaned; historical BOGO marker removed from display name only","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#penguin-mama-bogo-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","681","684","684","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","682","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"7OAN37IRHHUF7PBB7LBMEFEN","680149045409","","Perfect Hobby Fuse","Perfect Hobby Fuse","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#perfect-hobby-fuse-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","682","685","685","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","683","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"Y5OI5SINQV5R5HTH6T7JKPD3","1071738203680","","Pink Smoke 2pk","Pink Smoke 2pk","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#pink-smoke-2pk-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","683","686","686","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","684","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"VW6UK3R5PQCWGV2HP7PVG47Y","8145270151815","","Piranha 500 Gram","Piranha 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","500 Gram","#piranha-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","684","687","687","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","685","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"7NIKJPUYYNEFFUPR4OAZ5TLP","757201225182","","Pirate Captain","Pirate Captain","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#pirate-captain-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","685","688","688","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","686","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"DBKP4RU3O2KESZZFVHZI7XGX","725272730911","","Pixie Stick Sparklers Bogo","Pixie Stick Sparklers","Whitespace cleaned; historical BOGO marker removed from display name only","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#pixie-stick-sparklers-bogo-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","686","689","689","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","687","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"QOBJJNSP3DTE3UDKCCERX3MP","849107066010","","Pixie Sticks","Pixie Sticks","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#pixie-sticks-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","687","690","690","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","688","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RG25535S4I3QWL6XUOT4SJVP","705108955640","","Pizza Platter","Pizza Platter","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#pizza-platter-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","688","691","691","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","689","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"F3QXAKJHZFDKFEHW4F5LYHG6","757201180702","","Planet Candle","Planet Candle","Whitespace cleaned; uncertain abbreviations retained","Unknown","Roman Candles","Unknown","Regular","Unknown","Unknown","#planet-candle-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","689","692","692","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","690","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"LEGXEN3H3USZHEQPWD6DHKW7","705108602308","","Poop","Poop","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#poop-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","690","693","693","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","691","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"DJDD3CC7XZW5XMFZ5UOFKY3S","652009903457","","Pooping Dog","Pooping Dog","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#pooping-dog-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","691","694","694","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","692","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"UGWD5ORMIP3Z4SNOJNKZLSXD","8052530222713","","Pooping Puppy","Pooping Puppy","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#pooping-puppy-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","692","695","695","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","693","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ACVJ27NW6K665M5ZLJJWS6NQ","132201185009","","Pop Pop Snap","Pop Pop Snap","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#pop-pop-snap-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","693","696","696","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","694","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RHF7AEHBY7OWIBXKCAQ7JFHO","000000770194","","Pop Pop Snappers","Pop Pop Snappers","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#pop-pop-snappers-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","694","697","697","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","695","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"WOTDSCN5QXJWIDB22ZTJ7B4Y","887946041225","","Popcorn Snow Balls","Popcorn Snow Balls","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#popcorn-snow-balls-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","695","698","698","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","696","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"DIDEY25CLY47LXE7YSOJA5XD","6510475378985","","Premium Artillery 6pc","Premium Artillery 6pc","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","6pc","#premium-artillery-6pc-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","696","699","699","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","697","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"O4HEZOXYRTRJS3YERP4VZHZR","680149045379","","Premium Cannon Fuse","Premium Cannon Fuse","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#premium-cannon-fuse-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","697","700","700","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","698","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FN4OGLCMYXTN2JZTRZ5NCKO4","680149047649","","Pretty In Pink 60sec Smoke","Pretty In Pink 60sec Smoke","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#pretty-in-pink-60sec-smoke-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","698","701","701","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","699","2","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"2ZRSOBQ75H3FUORH4EEQSKEV","680149047632","","Pretty In Pink 60sec Smoke","Pretty In Pink 60sec Smoke","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","boy o'boy blue 60 sec smoke","boy o'boy blue 60 sec smoke","Unknown","#pretty-in-pink-60sec-smoke-boy-o-boy-blue-60-sec-smoke","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","699","702","702","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","700","2","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BNUXKTUCJZD4IZ3NBI22JUGD","715244800032","","Pride And Honor","Pride And Honor","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#pride-and-honor-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","700","703","703","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","701","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
